'SF 63' 'FS 50' 2.0
'SF 63' 'FS 53' 2.0
'SF 63' 'FS 52' 2.0
'SF 63' 'FS 39' 2.0
'SF 63' 'FS 38' 2.0
'SF 63' 'FS 41' 2.0
'SF 63' 'FS 47' 2.0
'SF 63' 'FS 30' 2.0
'SF 63' 'FS 36' 2.0
'SF 61' 'FS 55' 2.0
'SF 61' 'FS 44' 2.0
'SF 61' 'FS 59' 2.0
'SF 61' 'FS 30' 2.0
'SF 61' 'FS 35' 2.0
'SF 68' 'FS 51' 2.0
'SF 68' 'FS 57' 2.0
'SF 68' 'FS 31' 2.0
'SF 68' 'FS 36' 2.0
'SF 68' 'FS 20' 2.0
'SF 68' 'FS 43' 2.0
'SF 68' 'FS 40' 2.0
'SF 79' 'FS 51' 2.0
'SF 79' 'FS 33' 2.0
'SF 79' 'FS 45' 2.0
'SF 79' 'FS 27' 2.0
'SF 79' 'FS 43' 2.0
'FS 39' 'SF 48' 2.0
'FS 39' 'SF 46' 2.0
'FS 39' 'SF 58' 2.0
'FS 39' 'SF 8' 2.0
'FS 39' 'SF 50' 2.0
'FS 39' 'SF 59' 2.0
'FS 38' 'SF 45' 2.0
'FS 38' 'SF 58' 2.0
'FS 38' 'SF 4' 2.0
'FS 38' 'SF 46' 2.0
'FS 38' 'SF 39' 2.0
'FS 38' 'SF 52' 2.0
'FS 38' 'SF 34' 2.0
'FS 33' 'SF 7' 2.0
'FS 33' 'SF 38' 2.0
'FS 33' 'SF 54' 2.0
'FS 33' 'SF 35' 2.0
'FS 32' 'SF 45' 2.0
'FS 32' 'SF 8' 2.0
'FS 32' 'SF 39' 2.0
'FS 32' 'SF 50' 2.0
'FS 31' 'SF 41' 2.0
'FS 31' 'SF 42' 2.0
'FS 31' 'SF 8' 2.0
'FS 30' 'SF 56' 2.0
'FS 30' 'SF 7' 2.0
'FS 37' 'SF 49' 2.0
'FS 37' 'SF 41' 2.0
'FS 37' 'SF 3' 2.0
'FS 37' 'SF 54' 2.0
'FS 37' 'SF 58' 2.0
'FS 36' 'SF 41' 2.0
'FS 36' 'SF 3' 2.0
'FS 36' 'SF 1' 2.0
'FS 36' 'SF 7' 2.0
'FS 36' 'SF 8' 2.0
'FS 36' 'SF 37' 2.0
'FS 36' 'SF 51' 2.0
'FS 36' 'SF 32' 2.0
'FS 34' 'SF 47' 2.0
'FS 34' 'SF 41' 2.0
'FS 34' 'SF 3' 2.0
'FS 34' 'SF 39' 2.0
'FS 34' 'SF 38' 2.0
'FS 34' 'SF 50' 2.0
'FS 34' 'SF 36' 2.0
'SF 53' 'FS 58' 2.0
'SF 53' 'FS 28' 2.0
'SF 52' 'FS 23' 2.0
'SF 52' 'FS 40' 2.0
'SF 52' 'FS 49' 2.0
'SF 51' 'FS 52' 2.0
'SF 51' 'FS 59' 2.0
'SF 51' 'FS 21' 2.0
'SF 51' 'FS 48' 2.0
'SF 51' 'FS 28' 2.0
'SF 50' 'FS 53' 2.0
'SF 50' 'FS 25' 2.0
'SF 50' 'FS 40' 2.0
'SF 50' 'FS 46' 2.0
'SF 50' 'FS 21' 2.0
'SF 50' 'FS 23' 2.0
'SF 50' 'FS 28' 2.0
'SF 57' 'FS 51' 2.0
'SF 57' 'FS 50' 2.0
'SF 57' 'FS 45' 2.0
'SF 57' 'FS 49' 2.0
'SF 57' 'FS 29' 2.0
'SF 57' 'FS 58' 2.0
'SF 57' 'FS 48' 2.0
'SF 56' 'FS 57' 2.0
'SF 56' 'FS 43' 2.0
'SF 56' 'FS 21' 2.0
'SF 56' 'FS 45' 2.0
'SF 55' 'FS 51' 2.0
'SF 55' 'FS 50' 2.0
'SF 55' 'FS 45' 2.0
'SF 54' 'FS 51' 2.0
'SF 54' 'FS 53' 2.0
'SF 54' 'FS 20' 2.0
'SF 54' 'FS 43' 2.0
'SF 59' 'FS 21' 2.0
'SF 59' 'FS 58' 2.0
'SF 58' 'FS 50' 2.0
'SF 58' 'FS 23' 2.0
'SF 58' 'FS 41' 2.0
'SF 58' 'FS 46' 2.0
'SF 58' 'FS 21' 2.0
'SF 58' 'FS 45' 2.0
'SF 58' 'FS 48' 2.0
'SF 58' 'FS 29' 2.0
'FS 47' 'SF 33' 2.0
'FS 24' 'SF 7' 2.0
'FS 24' 'SF 5' 2.0
'FS 24' 'SF 31' 2.0
'FS 25' 'SF 47' 2.0
'FS 25' 'SF 39' 2.0
'FS 25' 'SF 36' 2.0
'FS 26' 'SF 40' 2.0
'FS 26' 'SF 8' 2.0
'FS 26' 'SF 34' 2.0
'FS 27' 'SF 49' 2.0
'FS 27' 'SF 8' 2.0
'FS 27' 'SF 39' 2.0
'FS 27' 'SF 38' 2.0
'FS 27' 'SF 31' 2.0
'FS 20' 'SF 45' 2.0
'FS 20' 'SF 9' 2.0
'FS 20' 'SF 32' 2.0
'FS 21' 'SF 44' 2.0
'FS 21' 'SF 31' 2.0
'FS 22' 'SF 2' 2.0
'FS 22' 'SF 8' 2.0
'FS 23' 'SF 48' 2.0
'FS 23' 'SF 45' 2.0
'FS 28' 'SF 45' 2.0
'FS 28' 'SF 7' 2.0
'FS 29' 'SF 6' 2.0
'FS 29' 'SF 87' 2.0
'FS 44' 'SF 44' 2.0
'FS 44' 'SF 2' 2.0
'FS 44' 'SF 1' 2.0
'FS 44' 'SF 38' 2.0
'FS 44' 'SF 33' 2.0
'SF 49' 'FS 53' 2.0
'SF 44' 'FS 51' 2.0
'SF 44' 'FS 43' 2.0
'SF 45' 'FS 50' 2.0
'SF 45' 'FS 54' 2.0
'SF 45' 'FS 59' 2.0
'SF 45' 'FS 41' 2.0
'SF 45' 'FS 45' 2.0
'SF 46' 'FS 53' 2.0
'SF 46' 'FS 55' 2.0
'SF 46' 'FS 58' 2.0
'SF 47' 'FS 54' 2.0
'SF 47' 'FS 58' 2.0
'SF 42' 'FS 46' 2.0
'FS 51' 'SF 31' 2.0
'FS 52' 'SF 81' 2.0
'FS 55' 'SF 2' 2.0
'FS 55' 'SF 37' 2.0
'SF 4' 'FS 56' 2.0
'FS 59' 'SF 3' 2.0
'FS 59' 'SF 8' 2.0
'FS 59' 'SF 34' 2.0
'FS 59' 'SF 36' 2.0
'FS 58' 'SF 3' 2.0
'FS 58' 'SF 9' 2.0
'SF 3' 'FS 45' 2.0
'SF 7' 'FS 48' 2.0
'SF 2' 'FS 45' 2.0
'SF 1' 'FS 56' 2.0
'SF 1' 'FS 41' 2.0
'SF 38' 'FS 57' 2.0
'SF 38' 'FS 46' 2.0
'SF 31' 'FS 54' 2.0
'SF 31' 'FS 43' 2.0
'SF 31' 'FS 48' 2.0
'SF 30' 'FS 48' 2.0
'SF 33' 'FS 56' 2.0
'SF 33' 'FS 42' 2.0
'SF 32' 'FS 43' 2.0
'SF 35' 'FS 41' 2.0
'SF 34' 'FS 48' 2.0
'FS 57' 'SF 87' 2.0
'SF 28' 'FS 76' 3.0
'SF 28' 'FS 72' 3.0
'SF 28' 'FS 68' 3.0
'SF 28' 'FS 2' 3.0
'SF 28' 'FS 41' 3.0
'SF 28' 'FS 62' 3.0
'SF 28' 'FS 34' 3.0
'SF 29' 'FS 38' 3.0
'SF 29' 'FS 19' 3.0
'SF 29' 'FS 46' 3.0
'SF 29' 'FS 37' 3.0
'SF 22' 'FS 53' 3.0
'SF 22' 'FS 71' 3.0
'SF 22' 'FS 37' 3.0
'SF 23' 'FS 60' 3.0
'SF 23' 'FS 61' 3.0
'SF 23' 'FS 35' 3.0
'SF 20' 'FS 21' 3.0
'SF 21' 'FS 38' 3.0
'SF 21' 'FS 14' 3.0
'SF 21' 'FS 16' 3.0
'SF 21' 'FS 23' 3.0
'SF 21' 'FS 28' 3.0
'SF 26' 'FS 18' 3.0
'SF 26' 'FS 16' 3.0
'SF 26' 'FS 24' 3.0
'SF 27' 'FS 71' 3.0
'SF 27' 'FS 6' 3.0
'SF 27' 'FS 58' 3.0
'SF 24' 'FS 76' 3.0
'SF 24' 'FS 71' 3.0
'SF 24' 'FS 23' 3.0
'SF 24' 'FS 58' 3.0
'SF 25' 'FS 21' 3.0
'SF 25' 'FS 54' 3.0
'SF 25' 'FS 75' 3.0
'SF 25' 'FS 73' 3.0
'SF 25' 'FS 37' 3.0
'SF 25' 'FS 3' 3.0
'SF 25' 'FS 66' 3.0
'FS 76' 'SF 49' 3.0
'FS 76' 'SF 41' 3.0
'FS 76' 'SF 91' 3.0
'FS 76' 'SF 58' 3.0
'FS 76' 'SF 52' 3.0
'FS 76' 'SF 55' 3.0
'FS 76' 'SF 34' 3.0
'FS 75' 'SF 72' 3.0
'FS 75' 'SF 45' 3.0
'FS 75' 'SF 1' 3.0
'FS 75' 'SF 79' 3.0
'FS 75' 'SF 95' 3.0
'FS 75' 'SF 14' 3.0
'FS 75' 'SF 19' 3.0
'FS 75' 'SF 18' 3.0
'FS 75' 'SF 51' 3.0
'FS 75' 'SF 64' 3.0
'FS 75' 'SF 33' 3.0
'FS 75' 'SF 84' 3.0
'FS 74' 'SF 1' 3.0
'FS 73' 'SF 66' 3.0
'FS 73' 'SF 14' 3.0
'FS 73' 'SF 51' 3.0
'FS 72' 'SF 63' 3.0
'FS 72' 'SF 1' 3.0
'FS 72' 'SF 79' 3.0
'FS 72' 'SF 16' 3.0
'FS 72' 'SF 12' 3.0
'FS 72' 'SF 73' 3.0
'FS 71' 'SF 41' 3.0
'FS 71' 'SF 91' 3.0
'FS 71' 'SF 64' 3.0
'FS 71' 'SF 31' 3.0
'FS 71' 'SF 58' 3.0
'FS 71' 'SF 52' 3.0
'FS 71' 'SF 84' 3.0
'FS 70' 'SF 30' 3.0
'FS 70' 'SF 79' 3.0
'FS 70' 'SF 36' 3.0
'SF 17' 'FS 56' 3.0
'SF 17' 'FS 2' 3.0
'SF 17' 'FS 58' 3.0
'SF 16' 'FS 50' 3.0
'SF 16' 'FS 54' 3.0
'SF 15' 'FS 52' 3.0
'SF 15' 'FS 38' 3.0
'SF 15' 'FS 20' 3.0
'SF 15' 'FS 21' 3.0
'SF 15' 'FS 45' 3.0
'SF 15' 'FS 66' 3.0
'SF 14' 'FS 51' 3.0
'SF 14' 'FS 38' 3.0
'SF 14' 'FS 17' 3.0
'SF 14' 'FS 44' 3.0
'SF 14' 'FS 62' 3.0
'SF 14' 'FS 28' 3.0
'SF 14' 'FS 48' 3.0
'SF 12' 'FS 46' 3.0
'SF 12' 'FS 30' 3.0
'SF 10' 'FS 21' 3.0
'SF 10' 'FS 61' 3.0
'SF 19' 'FS 57' 3.0
'SF 19' 'FS 3' 3.0
'SF 19' 'FS 41' 3.0
'SF 18' 'FS 51' 3.0
'SF 18' 'FS 50' 3.0
'SF 18' 'FS 57' 3.0
'SF 18' 'FS 39' 3.0
'SF 18' 'FS 33' 3.0
'SF 18' 'FS 36' 3.0
'SF 18' 'FS 62' 3.0
'SF 18' 'FS 45' 3.0
'SF 18' 'FS 28' 3.0
'SF 96' 'FS 54' 3.0
'SF 96' 'FS 6' 3.0
'SF 96' 'FS 22' 3.0
'SF 96' 'FS 58' 3.0
'SF 95' 'FS 54' 3.0
'SF 95' 'FS 19' 3.0
'SF 95' 'FS 13' 3.0
'SF 95' 'FS 68' 3.0
'SF 95' 'FS 25' 3.0
'SF 95' 'FS 6' 3.0
'SF 95' 'FS 40' 3.0
'SF 95' 'FS 41' 3.0
'SF 95' 'FS 62' 3.0
'FS 68' 'SF 34' 3.0
'FS 69' 'SF 94' 3.0
'FS 69' 'SF 73' 3.0
'FS 69' 'SF 65' 3.0
'FS 69' 'SF 78' 3.0
'FS 60' 'SF 31' 3.0
'FS 60' 'SF 58' 3.0
'SF 93' 'FS 38' 3.0
'SF 93' 'FS 5' 3.0
'SF 93' 'FS 44' 3.0
'SF 93' 'FS 66' 3.0
'FS 62' 'SF 67' 3.0
'FS 62' 'SF 34' 3.0
'FS 63' 'SF 72' 3.0
'FS 63' 'SF 38' 3.0
'FS 63' 'SF 71' 3.0
'FS 63' 'SF 58' 3.0
'FS 63' 'SF 37' 3.0
'FS 63' 'SF 82' 3.0
'FS 63' 'SF 86' 3.0
'FS 64' 'SF 52' 3.0
'FS 64' 'SF 77' 3.0
'FS 64' 'SF 88' 3.0
'FS 64' 'SF 85' 3.0
'FS 65' 'SF 52' 3.0
'FS 65' 'SF 51' 3.0
'FS 65' 'SF 72' 3.0
'FS 65' 'SF 35' 3.0
'FS 65' 'SF 34' 3.0
'FS 65' 'SF 84' 3.0
'FS 10' 'SF 82' 3.0
'FS 61' 'SF 46' 3.0
'FS 61' 'SF 1' 3.0
'FS 61' 'SF 72' 3.0
'FS 61' 'SF 51' 3.0
'FS 61' 'SF 70' 3.0
'FS 61' 'SF 58' 3.0
'SF 90' 'FS 52' 3.0
'SF 90' 'FS 38' 3.0
'SF 90' 'FS 8' 3.0
'SF 90' 'FS 5' 3.0
'SF 90' 'FS 44' 3.0
'FS 19' 'SF 41' 3.0
'FS 19' 'SF 3' 3.0
'FS 19' 'SF 55' 3.0
'FS 18' 'SF 47' 3.0
'FS 18' 'SF 7' 3.0
'FS 18' 'SF 4' 3.0
'FS 18' 'SF 9' 3.0
'FS 18' 'SF 41' 3.0
'FS 18' 'SF 55' 3.0
'FS 18' 'SF 35' 3.0
'FS 18' 'SF 37' 3.0
'FS 18' 'SF 80' 3.0
'FS 15' 'SF 78' 3.0
'FS 14' 'SF 67' 3.0
'FS 14' 'SF 41' 3.0
'FS 14' 'SF 39' 3.0
'FS 14' 'SF 52' 3.0
'FS 17' 'SF 57' 3.0
'FS 17' 'SF 4' 3.0
'FS 17' 'SF 41' 3.0
'FS 17' 'SF 43' 3.0
'FS 17' 'SF 92' 3.0
'FS 17' 'SF 91' 3.0
'FS 17' 'SF 34' 3.0
'FS 17' 'SF 83' 3.0
'FS 16' 'SF 67' 3.0
'FS 16' 'SF 52' 3.0
'FS 16' 'SF 39' 3.0
'FS 16' 'SF 50' 3.0
'FS 16' 'SF 55' 3.0
'FS 16' 'SF 32' 3.0
'FS 11' 'SF 70' 3.0
'FS 11' 'SF 36' 3.0
'FS 11' 'SF 57' 3.0
'SF 92' 'FS 50' 3.0
'SF 92' 'FS 54' 3.0
'SF 92' 'FS 39' 3.0
'SF 92' 'FS 12' 3.0
'SF 91' 'FS 50' 3.0
'SF 91' 'FS 52' 3.0
'SF 91' 'FS 56' 3.0
'SF 91' 'FS 12' 3.0
'SF 91' 'FS 20' 3.0
'SF 91' 'FS 41' 3.0
'FS 12' 'SF 45' 3.0
'FS 12' 'SF 31' 3.0
'FS 12' 'SF 58' 3.0
'FS 12' 'SF 83' 3.0
'FS 12' 'SF 56' 3.0
'SF 74' 'FS 54' 3.0
'SF 74' 'FS 33' 3.0
'SF 74' 'FS 20' 3.0
'SF 74' 'FS 46' 3.0
'SF 74' 'FS 21' 3.0
'SF 77' 'FS 55' 3.0
'SF 76' 'FS 50' 3.0
'SF 76' 'FS 9' 3.0
'FS 9' 'SF 52' 3.0
'FS 8' 'SF 66' 3.0
'FS 8' 'SF 67' 3.0
'FS 8' 'SF 46' 3.0
'FS 8' 'SF 55' 3.0
'FS 8' 'SF 32' 3.0
'SF 73' 'FS 5' 3.0
'SF 73' 'FS 7' 3.0
'SF 72' 'FS 30' 3.0
'SF 72' 'FS 37' 3.0
'SF 72' 'FS 27' 3.0
'SF 72' 'FS 43' 3.0
'SF 72' 'FS 41' 3.0
'SF 72' 'FS 45' 3.0
'FS 5' 'SF 30' 3.0
'FS 6' 'SF 66' 3.0
'FS 6' 'SF 70' 3.0
'FS 6' 'SF 35' 3.0
'FS 6' 'SF 80' 3.0
'FS 6' 'SF 82' 3.0
'FS 1' 'SF 66' 3.0
'FS 1' 'SF 67' 3.0
'FS 1' 'SF 39' 3.0
'FS 1' 'SF 71' 3.0
'SF 78' 'FS 33' 3.0
'SF 78' 'FS 2' 3.0
'SF 78' 'FS 25' 3.0
'FS 3' 'SF 66' 3.0
'FS 3' 'SF 1' 3.0
'FS 3' 'SF 69' 3.0
'FS 3' 'SF 70' 3.0
'FS 3' 'SF 89' 3.0
'FS 3' 'SF 81' 3.0
'FS 2' 'SF 44' 3.0
'FS 2' 'SF 68' 3.0
'FS 2' 'SF 9' 3.0
'FS 2' 'SF 64' 3.0
'FS 2' 'SF 50' 3.0
'FS 2' 'SF 55' 3.0
'FS 2' 'SF 35' 3.0
'FS 2' 'SF 36' 3.0
'FS 2' 'SF 51' 3.0
'FS 2' 'SF 80' 3.0
'SF 88' 'FS 33' 3.0
'SF 88' 'FS 36' 3.0
'SF 89' 'FS 26' 3.0
'SF 80' 'FS 28' 3.0
'SF 82' 'FS 30' 3.0
'SF 82' 'FS 35' 3.0
'SF 82' 'FS 24' 3.0
'SF 82' 'FS 36' 3.0
'SF 83' 'FS 38' 3.0
'SF 83' 'FS 20' 3.0
'SF 83' 'FS 28' 3.0
'SF 84' 'FS 27' 3.0
'SF 84' 'FS 44' 3.0
'SF 84' 'FS 23' 3.0
'SF 86' 'FS 44' 3.0
'SF 70' 'FS 35' 3.0
'SF 70' 'FS 41' 3.0
'SF 70' 'FS 34' 3.0
'SF 67' 'FS 49' 3.0
'SF 67' 'FS 51' 3.0
'SF 67' 'FS 53' 3.0
'SF 67' 'FS 54' 3.0
'SF 67' 'FS 45' 3.0
'SF 64' 'FS 32' 3.0
'SF 64' 'FS 45' 3.0
'SF 64' 'FS 48' 3.0
'SF 63' 'FS 49' 3.0
'SF 63' 'FS 58' 3.0
'SF 60' 'FS 55' 3.0
'SF 61' 'FS 31' 3.0
'SF 68' 'FS 54' 3.0
'SF 68' 'FS 56' 3.0
'SF 69' 'FS 39' 3.0
'SF 79' 'FS 55' 3.0
'SF 79' 'FS 44' 3.0
'FS 39' 'SF 1' 3.0
'FS 39' 'SF 81' 3.0
'FS 39' 'SF 54' 3.0
'FS 39' 'SF 31' 3.0
'FS 38' 'SF 49' 3.0
'FS 38' 'SF 51' 3.0
'FS 38' 'SF 54' 3.0
'FS 33' 'SF 47' 3.0
'FS 33' 'SF 9' 3.0
'FS 33' 'SF 55' 3.0
'FS 33' 'SF 36' 3.0
'FS 33' 'SF 57' 3.0
'FS 32' 'SF 41' 3.0
'FS 32' 'SF 55' 3.0
'FS 30' 'SF 1' 3.0
'FS 30' 'SF 57' 3.0
'FS 30' 'SF 55' 3.0
'FS 30' 'SF 54' 3.0
'FS 30' 'SF 58' 3.0
'FS 37' 'SF 47' 3.0
'FS 37' 'SF 39' 3.0
'FS 36' 'SF 34' 3.0
'FS 34' 'SF 44' 3.0
'FS 34' 'SF 9' 3.0
'FS 34' 'SF 54' 3.0
'FS 34' 'SF 31' 3.0
'FS 34' 'SF 35' 3.0
'FS 34' 'SF 49' 3.0
'SF 52' 'FS 53' 3.0
'SF 52' 'FS 59' 3.0
'SF 52' 'FS 20' 3.0
'SF 52' 'FS 41' 3.0
'SF 52' 'FS 21' 3.0
'SF 52' 'FS 48' 3.0
'SF 50' 'FS 52' 3.0
'SF 50' 'FS 44' 3.0
'SF 50' 'FS 58' 3.0
'SF 57' 'FS 52' 3.0
'SF 56' 'FS 50' 3.0
'SF 56' 'FS 23' 3.0
'SF 56' 'FS 59' 3.0
'SF 55' 'FS 41' 3.0
'SF 54' 'FS 27' 3.0
'SF 54' 'FS 23' 3.0
'SF 58' 'FS 51' 3.0
'SF 58' 'FS 55' 3.0
'SF 58' 'FS 20' 3.0
'SF 58' 'FS 43' 3.0
'SF 58' 'FS 26' 3.0
'FS 24' 'SF 45' 3.0
'FS 24' 'SF 46' 3.0
'FS 25' 'SF 32' 3.0
'FS 26' 'SF 46' 3.0
'FS 20' 'SF 49' 3.0
'FS 20' 'SF 46' 3.0
'FS 20' 'SF 39' 3.0
'FS 20' 'SF 30' 3.0
'FS 20' 'SF 33' 3.0
'FS 20' 'SF 34' 3.0
'FS 20' 'SF 81' 3.0
'FS 21' 'SF 46' 3.0
'FS 21' 'SF 34' 3.0
'FS 23' 'SF 1' 3.0
'FS 23' 'SF 34' 3.0
'FS 23' 'SF 36' 3.0
'FS 28' 'SF 41' 3.0
'FS 28' 'SF 35' 3.0
'FS 28' 'SF 39' 3.0
'FS 28' 'SF 81' 3.0
'FS 29' 'SF 40' 3.0
'FS 29' 'SF 34' 3.0
'FS 44' 'SF 3' 3.0
'FS 44' 'SF 7' 3.0
'FS 44' 'SF 8' 3.0
'FS 44' 'SF 31' 3.0
'SF 49' 'FS 51' 3.0
'SF 49' 'FS 55' 3.0
'SF 44' 'FS 41' 3.0
'SF 45' 'FS 56' 3.0
'SF 46' 'FS 57' 3.0
'SF 41' 'FS 54' 3.0
'SF 41' 'FS 57' 3.0
'SF 41' 'FS 45' 3.0
'FS 51' 'SF 39' 3.0
'FS 50' 'SF 1' 3.0
'FS 50' 'SF 39' 3.0
'FS 50' 'SF 35' 3.0
'FS 53' 'SF 35' 3.0
'FS 52' 'SF 38' 3.0
'FS 55' 'SF 31' 3.0
'SF 4' 'FS 42' 3.0
'SF 3' 'FS 54' 3.0
'SF 7' 'FS 43' 3.0
'SF 2' 'FS 43' 3.0
'SF 81' 'FS 41' 3.0
'SF 30' 'FS 56' 3.0
'SF 32' 'FS 45' 3.0
'SF 35' 'FS 54' 3.0
'SF 35' 'FS 48' 3.0
'SF 34' 'FS 54' 3.0
'SF 34' 'FS 45' 3.0
'SF 37' 'FS 46' 3.0
'FS 41' 'SF 36' 3.0
'SF 28' 'FS 53' 4.0
'SF 28' 'FS 39' 4.0
'SF 28' 'FS 17' 4.0
'SF 28' 'FS 12' 4.0
'SF 28' 'FS 3' 4.0
'SF 28' 'FS 21' 4.0
'SF 28' 'FS 23' 4.0
'SF 28' 'FS 63' 4.0
'SF 28' 'FS 65' 4.0
'SF 29' 'FS 57' 4.0
'SF 29' 'FS 60' 4.0
'SF 29' 'FS 63' 4.0
'SF 22' 'FS 41' 4.0
'SF 20' 'FS 3' 4.0
'SF 21' 'FS 51' 4.0
'SF 21' 'FS 71' 4.0
'SF 21' 'FS 39' 4.0
'SF 21' 'FS 18' 4.0
'SF 21' 'FS 33' 4.0
'SF 21' 'FS 1' 4.0
'SF 21' 'FS 63' 4.0
'SF 26' 'FS 62' 4.0
'SF 27' 'FS 39' 4.0
'SF 27' 'FS 18' 4.0
'SF 27' 'FS 24' 4.0
'SF 24' 'FS 59' 4.0
'SF 24' 'FS 17' 4.0
'SF 24' 'FS 28' 4.0
'SF 25' 'FS 30' 4.0
'SF 25' 'FS 8' 4.0
'SF 25' 'FS 43' 4.0
'SF 25' 'FS 48' 4.0
'SF 25' 'FS 45' 4.0
'SF 25' 'FS 58' 4.0
'SF 25' 'FS 61' 4.0
'FS 76' 'SF 46' 4.0
'FS 76' 'SF 68' 4.0
'FS 76' 'SF 96' 4.0
'FS 76' 'SF 16' 4.0
'FS 76' 'SF 15' 4.0
'FS 76' 'SF 31' 4.0
'FS 75' 'SF 58' 4.0
'FS 75' 'SF 36' 4.0
'FS 74' 'SF 57' 4.0
'FS 73' 'SF 57' 4.0
'FS 73' 'SF 46' 4.0
'FS 73' 'SF 58' 4.0
'FS 73' 'SF 95' 4.0
'FS 73' 'SF 18' 4.0
'FS 73' 'SF 87' 4.0
'FS 72' 'SF 46' 4.0
'FS 72' 'SF 58' 4.0
'FS 72' 'SF 57' 4.0
'FS 71' 'SF 66' 4.0
'FS 71' 'SF 47' 4.0
'FS 71' 'SF 15' 4.0
'FS 71' 'SF 74' 4.0
'FS 71' 'SF 71' 4.0
'FS 71' 'SF 70' 4.0
'FS 71' 'SF 63' 4.0
'SF 17' 'FS 21' 4.0
'SF 16' 'FS 21' 4.0
'SF 16' 'FS 30' 4.0
'SF 16' 'FS 12' 4.0
'SF 16' 'FS 8' 4.0
'SF 16' 'FS 58' 4.0
'SF 15' 'FS 17' 4.0
'SF 14' 'FS 55' 4.0
'SF 14' 'FS 39' 4.0
'SF 14' 'FS 37' 4.0
'SF 12' 'FS 6' 4.0
'SF 11' 'FS 18' 4.0
'SF 11' 'FS 12' 4.0
'SF 10' 'FS 6' 4.0
'SF 10' 'FS 3' 4.0
'SF 10' 'FS 42' 4.0
'SF 19' 'FS 39' 4.0
'SF 19' 'FS 17' 4.0
'SF 18' 'FS 19' 4.0
'SF 18' 'FS 37' 4.0
'SF 96' 'FS 14' 4.0
'SF 96' 'FS 37' 4.0
'SF 96' 'FS 12' 4.0
'SF 96' 'FS 63' 4.0
'SF 96' 'FS 44' 4.0
'SF 95' 'FS 64' 4.0
'SF 95' 'FS 59' 4.0
'SF 95' 'FS 32' 4.0
'SF 95' 'FS 1' 4.0
'SF 95' 'FS 43' 4.0
'SF 95' 'FS 47' 4.0
'SF 95' 'FS 23' 4.0
'SF 95' 'FS 65' 4.0
'FS 68' 'SF 1' 4.0
'FS 68' 'SF 51' 4.0
'FS 69' 'SF 37' 4.0
'FS 60' 'SF 77' 4.0
'FS 60' 'SF 32' 4.0
'SF 93' 'FS 39' 4.0
'SF 93' 'FS 11' 4.0
'SF 93' 'FS 3' 4.0
'SF 93' 'FS 41' 4.0
'SF 93' 'FS 23' 4.0
'FS 62' 'SF 3' 4.0
'FS 62' 'SF 32' 4.0
'FS 63' 'SF 8' 4.0
'FS 63' 'SF 41' 4.0
'FS 63' 'SF 39' 4.0
'FS 63' 'SF 55' 4.0
'FS 63' 'SF 35' 4.0
'FS 63' 'SF 50' 4.0
'FS 64' 'SF 41' 4.0
'FS 64' 'SF 68' 4.0
'FS 64' 'SF 50' 4.0
'FS 65' 'SF 56' 4.0
'FS 65' 'SF 40' 4.0
'FS 65' 'SF 7' 4.0
'FS 65' 'SF 59' 4.0
'FS 61' 'SF 66' 4.0
'FS 61' 'SF 35' 4.0
'FS 61' 'SF 34' 4.0
'FS 61' 'SF 33' 4.0
'SF 90' 'FS 54' 4.0
'SF 90' 'FS 11' 4.0
'SF 90' 'FS 20' 4.0
'SF 90' 'FS 41' 4.0
'SF 90' 'FS 28' 4.0
'SF 90' 'FS 29' 4.0
'FS 19' 'SF 9' 4.0
'FS 19' 'SF 91' 4.0
'FS 19' 'SF 70' 4.0
'FS 19' 'SF 34' 4.0
'FS 19' 'SF 88' 4.0
'FS 18' 'SF 88' 4.0
'FS 18' 'SF 57' 4.0
'FS 18' 'SF 84' 4.0
'FS 18' 'SF 49' 4.0
'FS 15' 'SF 82' 4.0
'FS 14' 'SF 79' 4.0
'FS 17' 'SF 49' 4.0
'FS 17' 'SF 32' 4.0
'FS 16' 'SF 45' 4.0
'FS 16' 'SF 38' 4.0
'FS 11' 'SF 71' 4.0
'FS 11' 'SF 31' 4.0
'FS 11' 'SF 39' 4.0
'SF 91' 'FS 39' 4.0
'SF 91' 'FS 44' 4.0
'FS 12' 'SF 47' 4.0
'FS 12' 'SF 38' 4.0
'FS 12' 'SF 54' 4.0
'FS 12' 'SF 35' 4.0
'FS 12' 'SF 78' 4.0
'FS 12' 'SF 80' 4.0
'SF 74' 'FS 51' 4.0
'SF 74' 'FS 52' 4.0
'SF 74' 'FS 38' 4.0
'SF 74' 'FS 27' 4.0
'SF 74' 'FS 9' 4.0
'SF 74' 'FS 8' 4.0
'SF 77' 'FS 31' 4.0
'SF 77' 'FS 22' 4.0
'SF 76' 'FS 6' 4.0
'SF 76' 'FS 46' 4.0
'SF 76' 'FS 58' 4.0
'FS 8' 'SF 84' 4.0
'SF 73' 'FS 26' 4.0
'SF 73' 'FS 30' 4.0
'SF 72' 'FS 53' 4.0
'SF 72' 'FS 38' 4.0
'SF 72' 'FS 1' 4.0
'FS 7' 'SF 78' 4.0
'FS 7' 'SF 48' 4.0
'FS 6' 'SF 56' 4.0
'FS 6' 'SF 3' 4.0
'FS 6' 'SF 79' 4.0
'FS 1' 'SF 32' 4.0
'FS 3' 'SF 67' 4.0
'FS 3' 'SF 71' 4.0
